subject,number,title
"RS","341","Jewish Contributions to Political Thought"
"RS","342","Heresy and Religious Crises in Late Medieval Europe"
"RS","343","Reformation History"
"RS","344","The Radical Reformation"
"RS","345","Zen and Now: History and Influence of Zen"
"RS","346","Women in Buddhism: A Global Perspective"
"RS","347","Images of the Feminine: India"
"RS","348","Vatican II"
"RS","350","Modern Christian Thought"
"RS","351","Contemporary Christian Thought"
"RS","352","Contemporary Mennonite Thought"
"RS","353","War and Peace in Christian Theology"
"RS","354","Shapers of the Roman Catholic Tradition"
"RS","355","Christian Feminist Thought"
"RS","356","Bioethics and Religious Values"
"RS","357","Christian Hymnody"
"RS","358","Worship and Music"
"RS","361","Anthropology of Religion"
"RS","363","Carl Jung's Theory of Religion"
"RS","369","Study-Travel Seminar in Religion"
"RS","370","Atheism, Skepticism, and Free Thought"
"RS","372","Psychology of Religion in Historical Perspective"
"RS","374","Religious Quests"
"RS","375","Icons in Eastern Christianity: Windows to Heaven"
"RS","378","Aging as a Spiritual Journey"
"RS","379","Spirituality and Psychotherapy"
"RS","380","Religion and Peace-Building"
"RS","381","Religious Perspectives on the Environmental Crisis"
"RS","382","Bioethics and Religious Values"
"RS","383","Justice, Peace, and Development"
"RS","384","Dreams in Religious Experience"
"RS","385","Aging as a Spiritual Journey"
"RS","386","Spirituality and Psychotherapy"
"RS","390","Studies in Religion"
"RS","391","Special Topics"
"RS","395","Study-Travel Seminar in Religion"
"RS","398","Directed Readings in Special Subjects"
"RS","400","Special Topics in Religious Studies"
"RS","402","Sociology of Religion"
"RS","450","Study Term Abroad"
"RS","462","Sociology of Religion"
"RS","482","Religion, Science, and Technology"
"RS","490A","Honours Essay"
"RS","490B","Honours Essay"
"RS","491","Special Topics"
"RS","495","Study Term Abroad"
"RS","498","Directed Readings in Special Subjects"
"RS","499","Honours Seminar"
