Exam,Section(s),Day,Date,Start,Finish,Location
CS 457 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 205
CS 458 ,"001,002",Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"PAC 11,12"
CS 462 ,001,Exam removed from the schedule.  Contact instructor for further information,,,,
CS 473 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 9
CS 476 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,RCH 301
CS 483 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,RCH 209
CS 485 ,001,Friday,"April 13, 2012",4:00 PM,6:30 PM,RCH 301
CS 486 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,MC 1085
CS 487 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,RCH 306
CS 488 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,RCH 307
CS 642 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,PAC 4
CS 644 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,RCH 112
CS 645 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"PAC 9,10"
CS 647 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,"PAC 1,2"
CS 648 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 112
CS 650 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,MC 2054
CS 654 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 6
CS 656 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"MC 2034,2035"
CS 657 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 205
CS 658 ,"001,002",Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"PAC 11,12"
CS 662 ,001,Exam removed from the schedule.  Contact instructor for further information,,,,
CS 673 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 9
CS 676 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,RCH 301
CS 685 ,001,Friday,"April 13, 2012",4:00 PM,6:30 PM,RCH 301
CS 686 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,MC 1085
CS 687 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,RCH 306
DRAMA 387 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 3014
DUTCH 102 ,001,Saturday,"April 21, 2012",4:00 PM,6:30 PM,ML 246
DUTCH 202 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,ML 246
EARTH 122 ,001,Tuesday,"April 10, 2012",4:00 PM,6:30 PM,"DC 1350,1351"
EARTH 221 ,001,Friday,"April 20, 2012",7:30 PM,10:00 PM,RCH 301
EARTH 232 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 8
EARTH 238 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,PAC 5
EARTH 270 ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,M3 1006
EARTH 281 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,DC 1350
EARTH 358 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,"RCH 204,211"
EARTH 437 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 306
EARTH 438 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,RCH 204
EARTH 456 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,PAC 9
EARTH 459 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,"PAC 9,10"
EARTH 460 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,RCH 204
EARTH 471 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 309
EARTH 638 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,RCH 204
EARTH 656 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,PAC 9
EARTH 659 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,"PAC 9,10"
EASIA 201R ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,"REN 2106,2107"
ECE 103 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"RCH 301,302"
ECE 106 ,"001,002",Monday,"April 9, 2012",12:30 PM,3:00 PM,"DC 1350,1351"
ECE 124 ,"001,002",Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"PAC 4,5,6"
ECE 155 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,"RCH 103,105,110"
ECE 222 ,"001,002",Monday,"April 9, 2012",12:30 PM,3:00 PM,"RCH 103,105,106,110,112"
ECE 240 ,"001,002",Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"PAC 7,8"
ECE 250 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,DC 1350
ECE 250 ,002,Friday,"April 13, 2012",9:00 AM,11:30 AM,DC 1351
ECE 290 ,"001,002",Monday,"April 16, 2012",4:00 PM,6:30 PM,"DC 1350,1351"
ECE 316 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,PAC 3
ECE 318 ,"001,002",Monday,"April 9, 2012",4:00 PM,6:30 PM,"PAC 1,2"
ECE 327 ,"001,002",Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"RCH 302,305,306"
ECE 331 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"RCH 306,307"
ECE 332 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"RCH 103,105,106"
ECE 351 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,RCH 209
ECE 355 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"RCH 103,105,106"
ECE 362 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"RCH 301,309"
ECE 375 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 5
ECE 380 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,PAC 8
ECE 380 ,"002,003",Thursday,"April 19, 2012",4:00 PM,6:30 PM,"PAC 6,7"
ECE 406 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 307
ECE 414 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,MC 2035
ECE 415 ,001,Friday,"April 13, 2012",4:00 PM,6:30 PM,RCH 307
ECE 417 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 10
ECE 428 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"PAC 9,10"
ECE 433 ,001,Friday,"April 20, 2012",7:30 PM,10:00 PM,RCH 206
ECE 444 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,RCH 308
ECE 451 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"PAC 9,10"
ECE 453 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,"PAC 1,2"
ECE 456 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,RCH 301
ECE 457B ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,RCH 302
ECE 458 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 211
ECE 459 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,PAC 8
ECE 464 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 301
ECE 467 ,001,Thursday,"April 19, 2012",9:00 AM,11:30 AM,RCH 301
ECE 474 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,RCH 110
ECE 477 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,RCH 211
ECE 488 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"PAC 11,12"
ECE 606 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 307
ECE 730 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,PAC 6
ECE 730 ,002,Friday,"April 13, 2012",12:30 PM,3:00 PM,RCH 308
ECE 750 ,002,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,RCH 301
ECE 770 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,RCH 211
ECON 101 ,001,Friday,"April 13, 2012",7:30 PM,9:30 PM,"PAC 6,7,8"
ECON 101 ,"002,004",Friday,"April 13, 2012",7:30 PM,9:30 PM,"PAC 1,2,3,4,5"
ECON 101 ,003,Friday,"April 13, 2012",7:30 PM,10:00 PM,"DC 1350,1351"
ECON 101 ,005,Friday,"April 13, 2012",7:30 PM,10:00 PM,M3 1006
ECON 102 ,"001,002",Wednesday,"April 11, 2012",7:30 PM,9:30 PM,"MC 1085,4020,4021,4045"
ECON 102 ,003,Wednesday,"April 11, 2012",7:30 PM,9:30 PM,"DC 1350,1351"
ECON 102 ,004,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,"PAC 6,7,8,9,10"
ECON 102 ,"005,006",Wednesday,"April 11, 2012",7:30 PM,10:00 PM,"PAC 1,2,3,4,5"
ECON 140W,,See http://www.wlu.ca/page.php?grp_id=1366&p=14566,,,,WLU
ECON 201 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 2
ECON 201 ,"002,003",Tuesday,"April 17, 2012",12:30 PM,2:00 PM,"DC 1350,1351"
ECON 202 ,"001,004",Friday,"April 20, 2012",9:00 AM,11:30 AM,"PAC 1,2"
ECON 202 ,002,Friday,"April 20, 2012",9:00 AM,11:30 AM,PAC 4
ECON 202 ,003,Friday,"April 20, 2012",9:00 AM,11:30 AM,"PAC 11,12"
ECON 211 ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,RCH 211
ECON 211 ,002,Thursday,"April 12, 2012",4:00 PM,6:30 PM,RCH 301
ECON 221 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,PAC 7
ECON 231 ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,PAC 6
ECON 301 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"RCH 110,112"
ECON 301 ,002,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,RCH 211
ECON 302 ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,DC 1350
ECON 302 ,002,Thursday,"April 19, 2012",7:30 PM,10:00 PM,DC 1351
ECON 304 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"PAC 11,12"
ECON 321 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 2
ECON 321 ,002,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 1
ECON 332 ,"001,002",Friday,"April 13, 2012",7:30 PM,10:00 PM,"MC 4020,4021,4059,4061"
ECON 344 ,"003,004",Exam removed from the schedule.  Contact instructor for further information,,,,
ECON 344 ,005,Monday,"April 16, 2012",4:00 PM,6:00 PM,"PAC 11,12"
ECON 361 ,001,Tuesday,"April 10, 2012",4:00 PM,6:30 PM,"MC 2017,2054"
ECON 371 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,"MC 4059,4060,4061"
ECON 372 ,001,Saturday,"April 21, 2012",12:30 PM,3:00 PM,"PAC 4,5"
ECON 401 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 6
ECON 402 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,RCH 301
ECON 405 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 12
ECON 421 ,001,Thursday,"April 12, 2012",12:30 PM,2:30 PM,RCH 211
ECON 488 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 206
ECON 673 ,002,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 206
ENBUS 302 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,"RCH 103,105"
ENGL 101A ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 11
ENGL 101A ,002,Saturday,"April 21, 2012",9:00 AM,11:30 AM,STJ 2009
ENGL 101B ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 306
ENGL 101B ,002,Saturday,"April 14, 2012",12:30 PM,3:00 PM,PAC 3
ENGL 104 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 12
ENGL 105B ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,STJ 2011
ENGL 108E ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,RCH 306
ENGL 108F ,001,Friday,"April 20, 2012",9:00 AM,10:30 AM,STJ 2017
ENGL 108F ,002,Saturday,"April 14, 2012",9:00 AM,11:30 AM,MC 4041
ENGL 108H ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 204
ENGL 108M ,001,Friday,"April 13, 2012",4:00 PM,6:30 PM,RCH 308
ENGL 129R ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,REN 0106
ENGL 190 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,HH 2107
ENGL 200B ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,RCH 302
ENGL 208A ,001,Saturday,"April 21, 2012",4:00 PM,6:30 PM,PAC 5
ENGL 208B ,001,Thursday,"April 19, 2012",4:00 PM,5:30 PM,STJ 2009
ENGL 208E ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,REN 2104
ENGL 208M ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,STJ 3014
ENGL 208N ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,STJ 2011
ENGL 210E ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 205
ENGL 251B ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,RCH 204
ENGL 251B ,003,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 2011
ENGL 251B ,004,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,STJ 3016
ENGL 251B ,005,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 205
ENGL 290 ,001,Thursday,"April 12, 2012",4:00 PM,6:00 PM,RCH 209
ENGL 301H ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,RCH 204
ENGL 306A ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,STJ 2009
ENGL 306F ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,STJ 3014
ENGL 309B ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,PAC 11
ENGL 309G ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,MC 4041
ENGL 313 ,001,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,HH 2107
ENGL 315 ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,STJ 2011
ENGL 318 ,001,Monday,"April 16, 2012",4:00 PM,6:30 PM,RCH 306
ENGL 322 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,RCH 209
ENGL 348 ,001,Friday,"April 20, 2012",9:00 AM,11:30 AM,PAC 8
ENGL 363 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 3014
ENGL 371 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,STJ 2009
ENGL 376R ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,REN 2104
ENGL 430B ,001,Thursday,"April 12, 2012",4:00 PM,6:30 PM,STJ 2009
ENGL 470A ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,HH 2107
ENGL 484 ,001,Monday,"April 16, 2012",4:00 PM,6:00 PM,RCH 205
ENVE 221 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,"DWE 1501,1502"
ENVE 224 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"DWE 1501,1502"
ENVE 275 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,CPH 3607
ENVE 375 ,001,Thursday,"April 12, 2012",9:00 AM,11:30 AM,DWE 2527
ENVE 391 ,001,Saturday,"April 21, 2012",12:30 PM,3:00 PM,CPH 3607
ENVE 573 ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,CPH 3607
ENVE 577 ,001,Saturday,"April 21, 2012",7:30 PM,10:00 PM,DWE 3517
ENVS 178 ,"001,002",Monday,"April 9, 2012",12:30 PM,3:00 PM,"PAC 4,5,6,7,8"
ENVS 200 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 211
ENVS 220 ,001,Monday,"April 9, 2012",4:00 PM,6:30 PM,RCH 301
ERS 215 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,"AL 113,116"
ERS 270 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,EV3 1408
ERS 365 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,EV3 1408
ERS 383 ,001,Saturday,"April 14, 2012",9:00 AM,11:30 AM,EV3 1408
ERS 404 ,001,Friday,"April 20, 2012",12:30 PM,2:30 PM,MC 2038
ESL 102R ,"001,002",Monday,"April 9, 2012",7:30 PM,10:00 PM,REN 2106
ESL 102R ,003,Monday,"April 9, 2012",7:30 PM,10:00 PM,REN 2102
ESL 102R ,004,Monday,"April 9, 2012",7:30 PM,10:00 PM,REN 2107
ESL 129R ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,REN 0104
FINE 204 ,002,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,EV3 3412
FINE 341 ,001,Monday,"April 9, 2012",9:00 AM,11:00 AM,ML 246
FR 151 ,001 to 004,Friday,"April 20, 2012",7:30 PM,9:30 PM,"PAC 1,2,3"
FR 152 ,001 to 006,Friday,"April 20, 2012",7:30 PM,9:30 PM,"PAC 4,5"
FR 192A ,001 to 004,Saturday,"April 21, 2012",4:00 PM,6:00 PM,PAC 8
FR 192B ,"001,002,004",Friday,"April 20, 2012",7:30 PM,9:30 PM,PAC 6
FR 192B ,003,Friday,"April 20, 2012",7:30 PM,9:30 PM,STJ 2009
FR 251 ,001,Saturday,"April 14, 2012",12:30 PM,2:30 PM,AL 105
FR 252 ,"001,002",Friday,"April 20, 2012",12:30 PM,2:30 PM,RCH 307
FR 263 ,001,Monday,"April 16, 2012",9:00 AM,11:00 AM,AL 208
FR 297 ,001,Wednesday,"April 18, 2012",9:00 AM,11:00 AM,AL 208
FR 352 ,001,Saturday,"April 21, 2012",7:30 PM,9:30 PM,AL 105
FR 367 ,001,Wednesday,"April 18, 2012",9:00 AM,11:00 AM,AL 105
FR 400 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,STJ 2009
FR 410 ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,ML 311
FR 452 ,001,Wednesday,"April 11, 2012",7:30 PM,9:30 PM,ML 354
FR 473 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,AL 105
GENE 121 ,"001,002",Friday,"April 13, 2012",9:00 AM,11:30 AM,"PAC 4,5"
GENE 123 ,001 to 003,Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"PAC 1,2,3,4"
GENE 411 ,001,Tuesday,"April 17, 2012",7:30 PM,10:00 PM,RCH 204
GENE 412 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,AL 105
GEOG 102 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"PAC 3,8"
GEOG 203 ,001,Wednesday,"April 11, 2012",9:00 AM,11:30 AM,"RCH 301,302"
GEOG 208 ,001,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,"PAC 7,8"
GEOG 222 ,001,Exam removed from the schedule.  Contact instructor for further information,,,,
GEOG 271 ,001,Tuesday,"April 10, 2012",12:30 PM,3:00 PM,"PAC 11,12"
GEOG 281 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"PAC 1,2"
GEOG 323 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"RCH 302,305"
GEOG 368 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"RCH 301,302"
GER 101 ,001 to 004,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,HH 1101
GER 102 ,"002,003",Friday,"April 13, 2012",12:30 PM,3:00 PM,AL 124
GER 180 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,AL 208
GER 202 ,001,Saturday,"April 14, 2012",4:00 PM,6:30 PM,ML 246
GER 204 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,ML 246
GER 304 ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,ML 246
GERON 210 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"RCH 103,105,110"
GERON 352 ,001,Monday,"April 16, 2012",7:30 PM,10:00 PM,"MC 4020,4021"
GRK 102 ,001,Wednesday,"April 18, 2012",4:00 PM,6:00 PM,RCH 205
GRK 331 ,001,Monday,"April 9, 2012",4:00 PM,6:00 PM,RCH 206
HIST 102 ,001,Friday,"April 13, 2012",7:30 PM,10:00 PM,"MC 2034,2035,2038"
HIST 106 ,001,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"MC 4020,4021"
HIST 111 ,001,Wednesday,"April 18, 2012",7:30 PM,10:00 PM,"CGC 1111,1302"
HIST 113 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,STJ 1036
HIST 191 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,AL 208
HIST 226 ,001,Saturday,"April 21, 2012",4:00 PM,6:30 PM,STJ 2017
HIST 227 ,001,Friday,"April 20, 2012",12:30 PM,3:00 PM,AL 208
HIST 235 ,001,Friday,"April 20, 2012",7:30 PM,10:00 PM,CGC 1302
HIST 235 ,002,Friday,"April 13, 2012",12:30 PM,3:00 PM,STJ 2017
HIST 242 ,001,Tuesday,"April 17, 2012",4:00 PM,6:00 PM,MC 4045
HIST 258 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,MC 4020
HIST 262 ,001,Wednesday,"April 18, 2012",12:30 PM,3:00 PM,RCH 307
HIST 263 ,001,Wednesday,"April 11, 2012",9:00 AM,11:00 AM,RCH 305
HIST 278 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 302
HIST 311 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,RCH 305
HIST 380 ,001,Tuesday,"April 10, 2012",4:00 PM,6:30 PM,STJ 2017
HLTH 102 ,"001,002",Monday,"April 9, 2012",9:00 AM,11:00 AM,"RCH 301,302"
HLTH 210 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"RCH 103,105,110"
HLTH 253 ,001,Thursday,"April 19, 2012",7:30 PM,10:00 PM,PAS 2083
HLTH 330 ,001,Monday,"April 9, 2012",12:30 PM,2:30 PM,"RCH 302,305"
HLTH 352 ,001,Monday,"April 16, 2012",7:30 PM,10:00 PM,"MC 4020,4021"
HLTH 360 ,001,Saturday,"April 21, 2012",7:30 PM,9:30 PM,"MC 2017,2054"
HLTH 451 ,001,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,BMH 1005
HRM 200 ,001,Tuesday,"April 10, 2012",7:30 PM,10:00 PM,"PAC 4,5,6,7"
HRM 301 ,001,Wednesday,"April 11, 2012",7:30 PM,9:30 PM,"PAC 11,12"
HRM 305 ,001,Saturday,"April 21, 2012",9:00 AM,11:30 AM,PAC 3
HRM 307 ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,PAC 7
HSG 620 ,002,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,BMH 1005
HUMSC 101 ,001,Saturday,"April 14, 2012",12:30 PM,3:00 PM,STJ 3016
HUMSC 102 ,001,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 2009
HUMSC 301 ,001,Monday,"April 16, 2012",9:00 AM,11:30 AM,STJ 2009
INDEV 200 ,001,Exam removed from the schedule.  Contact instructor for further information,,,,
INDEV 304 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,EV3 3406
INDEV 304 ,002,Monday,"April 9, 2012",7:30 PM,10:00 PM,EV3 3408
INTEG 275 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,EV3 1408
INTEG 275 ,002,Tuesday,"April 10, 2012",9:00 AM,11:30 AM,EV3 3412
ISS 131R ,001 to 003,Monday,"April 9, 2012",9:00 AM,11:30 AM,STJ 1036
ISS 150R ,001,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,"REN 0104,0106"
ISS 150R ,002,Wednesday,"April 11, 2012",7:30 PM,10:00 PM,REN 2106
ISS 251R ,001,Monday,"April 9, 2012",12:30 PM,3:00 PM,"REN 2102,2107"
ISS 251R ,002,Monday,"April 9, 2012",12:30 PM,3:00 PM,REN 2106
JAPAN 101R ,"001,002",Friday,"April 20, 2012",7:30 PM,10:00 PM,STJ 1036
JAPAN 102R ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,REN 2106
JAPAN 112R ,001,Monday,"April 16, 2012",9:00 AM,11:00 AM,REN 2106
JAPAN 201R ,001,Saturday,"April 14, 2012",7:30 PM,10:00 PM,REN 2107
JAPAN 202R ,001,Friday,"April 20, 2012",4:00 PM,6:30 PM,REN 2106
JAPAN 301R ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,REN 2107
KIN 100 ,001,Friday,"April 13, 2012",9:00 AM,11:30 AM,"PAC 6,7,8"
KIN 100L ,001 to 010,Tuesday,"April 10, 2012",12:30 PM,2:00 PM,"DC 1350,1351"
KIN 101 ,001 to 014,Tuesday,"April 17, 2012",9:00 AM,11:30 AM,"DC 1350,1351"
KIN 205 ,001,Tuesday,"April 17, 2012",12:30 PM,3:00 PM,PAC 4
KIN 210 ,001,Thursday,"April 12, 2012",12:30 PM,3:00 PM,"RCH 103,105,110"
KIN 222 ,001,Wednesday,"April 11, 2012",12:30 PM,3:00 PM,"MC 4059,4060,4061"
KIN 250 ,001,Monday,"April 9, 2012",7:30 PM,10:00 PM,"DC 1350,1351"
KIN 307 ,001,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,MC 4064
KIN 330 ,001,Wednesday,"April 11, 2012",4:00 PM,6:30 PM,"PAC 4,5"
KIN 352 ,001,Monday,"April 16, 2012",7:30 PM,10:00 PM,"MC 4020,4021"
KIN 356 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,"RCH 103,105"
KIN 403 ,001,Saturday,"April 21, 2012",9:00 AM,11:00 AM,MC 4045
KIN 415 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,PAC 10
KIN 420 ,001,Wednesday,"April 18, 2012",9:00 AM,11:30 AM,RCH 308
KIN 427 ,001,Tuesday,"April 10, 2012",12:30 PM,2:00 PM,"MC 2034,2035,2038"
KIN 727 ,001,Tuesday,"April 10, 2012",12:30 PM,2:00 PM,"MC 2034,2035,2038"
KOREA 101R ,001,Thursday,"April 12, 2012",7:30 PM,10:00 PM,REN 2106
LAT 102 ,"001,002",Saturday,"April 14, 2012",7:30 PM,9:30 PM,RCH 308
LAT 202 ,001,Wednesday,"April 11, 2012",9:00 AM,11:00 AM,RCH 212
LS 280 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,PAS 1241
LS 321 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,PAS 2083
MATBUS 470 ,001,Monday,"April 16, 2012",12:30 PM,3:00 PM,MC 1085
MATBUS 472 ,001,Thursday,"April 19, 2012",12:30 PM,3:00 PM,RCH 103
MATH 104 ,001,Thursday,"April 19, 2012",4:00 PM,6:30 PM,"MC 2017,2054"
MATH 106 ,001,Friday,"April 13, 2012",12:30 PM,3:00 PM,"RCH 110,112"
MATH 118 ,001 to 004,Monday,"April 16, 2012",12:30 PM,3:00 PM,"PAC 1,2,3,8"
MATH 119 ,001 to 003,Monday,"April 16, 2012",12:30 PM,3:00 PM,"PAC 4,5,6,7"
MATH 127 ,"001,002",Wednesday,"April 18, 2012",4:00 PM,6:30 PM,"DC 1350,1351"
MATH 128 ,001 to 006,Tuesday,"April 17, 2012",4:00 PM,6:30 PM,"PAC 1,2,3,4,5,6"
